[2026-05-13 12:21:28] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:21:29] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:29] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 12:21:30] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:30] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:21:30] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:31] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:21:31] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:32] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 12:21:32] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:33] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 12:21:33] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:34] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 12:21:34] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:34] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 12:21:35] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:35] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 12:21:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:36] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:21:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:38] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 12:21:38] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:39] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 12:21:39] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:40] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:21:40] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:41] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:21:41] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:42] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 12:21:42] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:21:44] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:21:45] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:25:51] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:25:51] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:25:54] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 12:25:54] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:25:56] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:25:56] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:01] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:26:01] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:03] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:26:03] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:05] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:26:05] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:06] [INFO] [::1] Request route: admin/tours_create | Remote IP: ::1
[2026-05-13 12:26:06] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:09] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:26:10] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:10] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:26:10] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:11] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:26:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:13] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:26:13] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:15] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:26:16] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:26:16] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:26:16] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:26:16] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:19] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:26:19] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:21] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:26:21] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:26:21] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:26:21] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:26:21] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:26] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:26:26] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:29] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 12:26:29] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:26:31] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 12:26:31] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:30:13] [INFO] [::1] Request route: .well-known/appspecific/com.chrome.devtools.json | Remote IP: ::1
[2026-05-13 12:30:17] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 12:30:17] [INFO] [::1] Request route: .well-known/appspecific/com.chrome.devtools.json | Remote IP: ::1
[2026-05-13 12:30:18] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:30:28] [INFO] [unknown] Request route: search | Remote IP: unknown
[2026-05-13 12:32:26] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 12:32:26] [INFO] [::1] Request route: .well-known/appspecific/com.chrome.devtools.json | Remote IP: ::1
[2026-05-13 12:32:27] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:32:29] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 12:32:29] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:32:31] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 12:32:31] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:32:34] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 12:32:34] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:32:34] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:32:35] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:32:38] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:32:38] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:32:38] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:32:38] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:32:39] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:32:40] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:32:40] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:32:42] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:32:42] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:32:42] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:32:42] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:32:43] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:33:11] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:33:11] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:33:11] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:33:11] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:33:11] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:33:19] [INFO] [::1] Request route: .well-known/appspecific/com.chrome.devtools.json | Remote IP: ::1
[2026-05-13 12:35:12] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:35:12] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:35:12] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:35:12] [INFO] [::1] Request route: .well-known/appspecific/com.chrome.devtools.json | Remote IP: ::1
[2026-05-13 12:35:12] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:35:13] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:15] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:35:15] [INFO] [::1] Request route: .well-known/appspecific/com.chrome.devtools.json | Remote IP: ::1
[2026-05-13 12:35:16] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:19] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:35:19] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:35:19] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:35:20] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:35:20] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:27] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:35:28] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:31] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:35:31] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:35:31] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:35:31] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:35:31] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:32] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:35:32] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:36] [INFO] [::1] Request route: search | Remote IP: ::1
[2026-05-13 12:35:36] [INFO] [::1] Request route: uploads/danang.jpg | Remote IP: ::1
[2026-05-13 12:35:36] [INFO] [::1] Request route: uploads/dalat.jpg | Remote IP: ::1
[2026-05-13 12:35:36] [INFO] [::1] Request route: uploads/sapa.jpg | Remote IP: ::1
[2026-05-13 12:35:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:38] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 12:35:38] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:40] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 12:35:40] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:54] [INFO] [::1] Request route: booking_submit | Remote IP: ::1
[2026-05-13 12:35:54] [INFO] [::1] Booking created: tour=1, email=anhtai@gmail.com, guests=1
[2026-05-13 12:35:56] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:35:57] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:35:58] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 12:35:59] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:00] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:36:01] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:01] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:36:02] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:08] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:36:08] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:09] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 12:36:10] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:10] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 12:36:10] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:11] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 12:36:11] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:12] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 12:36:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:14] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:36:14] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:19] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:36:19] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:20] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:36:20] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:27] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:36:27] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:28] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 12:36:28] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:32] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 12:36:32] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:33] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 12:36:33] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:34] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 12:36:34] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:35] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 12:36:35] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:36] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 12:36:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:38] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 12:36:38] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:39] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 12:36:39] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:40] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 12:36:40] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:40] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:36:41] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:36:41] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:36:41] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:37:18] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:37:18] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:37:19] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:37:20] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:37:28] [INFO] [::1] Request route: profile | Remote IP: ::1
[2026-05-13 12:37:28] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:37:36] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:37:36] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:37:38] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 12:37:38] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:37:47] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 12:37:48] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:37:55] [INFO] [::1] Request route: booking_submit | Remote IP: ::1
[2026-05-13 12:37:55] [INFO] [::1] Booking created: tour=8, email=anhtai@gmail.com, guests=2
[2026-05-13 12:37:57] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:37:58] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:03] [INFO] [::1] Request route: admin | Remote IP: ::1
[2026-05-13 12:38:03] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:04] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:38:05] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:08] [INFO] [::1] Request route: admin/users | Remote IP: ::1
[2026-05-13 12:38:09] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:10] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:38:10] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:11] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:38:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:12] [INFO] [::1] Request route: admin/faqs | Remote IP: ::1
[2026-05-13 12:38:12] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:13] [INFO] [::1] Request route: admin/comments | Remote IP: ::1
[2026-05-13 12:38:13] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:14] [INFO] [::1] Request route: admin/ratings | Remote IP: ::1
[2026-05-13 12:38:14] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:38:15] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 12:38:15] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:40:40] [INFO] [::1] Request route: admin/logs | Remote IP: ::1
[2026-05-13 12:40:40] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:40:43] [INFO] [::1] Request route: admin/news | Remote IP: ::1
[2026-05-13 12:40:44] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:40:46] [INFO] [::1] Request route: admin/tours | Remote IP: ::1
[2026-05-13 12:40:46] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:40:47] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 12:40:47] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:40:55] [INFO] [::1] Request route: admin/booking_status | Remote IP: ::1
[2026-05-13 12:40:55] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 12:40:55] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:40:56] [INFO] [::1] Request route: admin/booking_status | Remote IP: ::1
[2026-05-13 12:40:56] [INFO] [::1] Request route: admin/bookings | Remote IP: ::1
[2026-05-13 12:40:56] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:41:00] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:41:00] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:47:26] [INFO] [::1] Request route: home | Remote IP: ::1
[2026-05-13 12:47:26] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:47:34] [INFO] [::1] Request route: tour | Remote IP: ::1
[2026-05-13 12:47:34] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:47:45] [INFO] [::1] Request route: payment | Remote IP: ::1
[2026-05-13 12:47:45] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:48:10] [INFO] [::1] Request route: booking_submit | Remote IP: ::1
[2026-05-13 12:48:11] [INFO] [::1] Request route: favicon.ico | Remote IP: ::1
[2026-05-13 12:51:03] [INFO] [::1] Request route: booking_submit | Remote IP: ::1
